"","...1","Tweet.Id","Datetime","Text","Username","Demand(Y/N)","Process_Code","Coder"
"1553",1206,1269896078834520064,"1591601793","RT @_kaylieeee: RT @JoshuaPotash: Okay this is LA’s #BlackLivesMatter protest today.

 https://t.co/s857Nvowqa","blmlasvegas",NA,"REPORTING ON PROTEST EVENTS","AMC"
"1554",1207,1269896080633847808,"1591601793","RT @paige_colwell: RT @irishstand: Daniel O’Connell said of Irish-American slave owners:

""How can the generous, the charitable, the humane and the noble emotions of the Irish heart have become extinct within you?""

Time for every Irish-American to find … https://t.co/Dwav1JuX9t","blmlasvegas",NA,"RECOUNTING HISTORY OF IRISH SLAVE OWNERS","AMC"
"1555",1208,1269896082198351872,"1591601794","RT @Caro76239593: RT @YourAnonCentral: A right-wing terrorist drove into a crowd and shot at least one protestor in Seattle. (📹@SpookeeACAB)  #BlackLivesMatter https://t.co/jwRVeqo2JO","blmlasvegas",NA,"REPORTING ON VIOLENCE AT A PROTEST","AMC"
"1556",1209,1269896084119326720,"1591601794","RT @LegoSimon: RT @DrRobDavidson: IMPORTANT: In coming weeks, as #COVID19 numbers stay high (or rise) in many states, @realdonaldtrump may try to blame it on #BlackLivesMatter protests. As an ER doc, I can tell you it’s a stunt designed to evade accountability &amp; should be re…","blmlasvegas",NA,"SHIFTING THE BLAME FOR COVID; CRITICIZING THE PRESIDENT'S PROPAGANDA","AMC"
"1557",1210,1269896085742510080,"1591601795","RT @tung35254: RT @_candyclover: เหล่า #BTSARMY @BTS_twt ระดมทุนบริจาคเงินสนับสนุนการเคลื่อนไหว #BlackLivesMatter จำนวน 1 ล้านเหรียญสหรัฐ เท่ากับยอดเงินบริจาคของ @BTS_twt ภายใน 24 ชั่วโมง ภายใต้โปรเจกต์ #MatchAMillion โดย @OneInAnARMY

ยอดบริจาคสุทธิ $1,… https://t.co/NYbtF4LUtr","blmlasvegas",NA,NA,"AMC"
"1558",1211,1269896087588032512,"1591601795","RT @PintabonaRyan: RT @JoshuaPotash: Okay this is LA’s #BlackLivesMatter protest today.

 https://t.co/s857Nvowqa","blmlasvegas",NA,"REPORTING ON PROTEST EVENTS","AMC"
"1559",1212,1269896090096107520,"1591601796","RT @BawuHeimdall: RT @jeanvansta: Unter dem Deckmantel der #BlackLivesMatter-Bewegung werden Polizisten attackiert, Eigentum mutwillig zerstört und die Coronamaßnahmen völlig außer Kraft gesetzt – man liest Plakate wie »Deutschland abtreiben«. Geht es hier noch um Rassismus …","blmlasvegas",NA,NA,"AMC"
"1560",1213,1269896093699133440,"1591601796","RT @tayab_ali_: RT @threadreaderapp: @Unwellinbed Namaste, here is your unroll: @tayab_ali_: #BlackLivesMatter a timeline 1619 - A Dutch captained ship with 20 captives lands at Point Comfort with 20… https://t.co/kT4HU9xE6T See you soon. 🤖","blmlasvegas",NA,"EDUCATING ON HISTORY OF RACE IN AMERICA","AMC"
"1561",1214,1269896096609972224,"1591601797","RT @immiminn: RT @wongthanong: ผู้ประท้วง #BlackLivesMatter ในอังกฤษลากอนุสาวรีย์ Edward Colston ในเมืองบริสตอลโยนลงน้ำ โคลสตันคืออดีตพ่อค้า/นักการเมืองที่ถูกยกย่องว่าเป็นผู้ใจบุญ แต่ภูมิหลังเขาคือพ่อค้าทาสที่นำชาวแอฟริกันนับแสนชีวิตไปขายเป็นทาสในอเมริกา… https://t.co/h1VCf828uJ","blmlasvegas",NA,NA,"AMC"
"1562",1215,1269896098375745536,"1591601798","RT @SymienJennifer: Me neither but I did this one because I felt helpless in lockdown &amp; felt I wanted to support #BlackLivesMatter https://t.co/Y0MZ3FWoIC","blmlasvegas",NA,"EXPRESSING SUPPORT FOR BLM","AMC"
"1563",1216,1269896100820987904,"1591601798","RT @Callmesaina1: RT @ShanyceLora: Hey, while a terf-y white woman has your attention and rage right now, how about you donate at the link below because #BlackLivesMatter #BlackTransLivesMatter 

https://t.co/NuAtvTdUdm","blmlasvegas",NA,"ASKING FOR DONATION","AMC"
"1564",1217,1269896102783913984,"1591601799","RT @nkanbomnkos3: RT @IamMzilikazi: “Black men and women who refuse to live under oppression are dangerous to white society because they become symbols of hope to their brothers and sisters, inspiring them to follow their example.” ~ Huey P. Newton #BlackLivesMatter","blmlasvegas",NA,"SHARING A BLACK REVOLUTIONARY QUOTE","AMC"
"1565",1218,1269896104293871616,"1591601799","RT @Maitabras: RT @JoshuaPotash: Okay this is LA’s #BlackLivesMatter protest today.

 https://t.co/s857Nvowqa","blmlasvegas",NA,"REPORTING ON PROTEST EVENTS","AMC"
"1566",1219,1269896107812892672,"1591601800","RT @Alvarociber22: RT @DalasReview: ¿Alguien me puede decir qué celebridades están en contra de la histeria popular del #BlackLivesMatter y habla con coherencia sobre este tema sin caer en populismos y con las estadísticas reales de EEUU por delante?

Literal de momento no h…","blmlasvegas",NA,NA,"AMC"
"1567",1220,1269896110253969408,"1591601800","RT @taeings1: RT @bybrianbyrne: ✊✊✊

#BlackLivesMatter
#MatchTheMillion

@BTS_twt @bts_bighit @OneInAnARMY 

If you'd like to donate, follow this link...
 https://t.co/imbS0dXkAP https://t.co/9KYXcMVP4q","blmlasvegas",NA,"ASKING FOR DONATION","AMC"
"1568",1221,1269896111982088192,"1591601801","RT @tomhahnl: RT @KCBSKCALDesk: An estimated 20,000 people have taken to the streets of #Hollywood as part of a massive #BlackLivesMatter movement. @RoadSageLA has a look at the crowd from #Sky2. #CBSLA 

MORE: https://t.co/ldPg0bk8hE https://t.co/m8hU4OJGUw","blmlasvegas",NA,"REPORTING ON PROTEST EVENTS","AMC"
"1569",1222,1269896113613606912,"1591601801","RT @Alexis4Barca: RT @DrawsLa: Hi, I’m a 20 year old Nigerian Male, I’m an aspiring concept artist and illustrator, I enjoy making fictional environments and characters that are African themed, and I’m proud to be #drawingwhileblack #BlackLivesMatter #bl… https://t.co/oSVRBKsgKf","blmlasvegas",NA,"HIGHLIGHTING A BLACK ARTIST","AMC"
"1570",1223,1269896115404574720,"1591601802","RT @jes_wilde: #ListenToThis #Listen #Seattle #seattleprotest #seattleprotests #Starbucks 🖕 #BlackLivesMatter https://t.co/9RVz2077DJ","blmlasvegas",NA,NA,"AMC"
"1571",1224,1270273452583391232,"1591691766","RT @lisa_m_nicholls: RT @JamesMelville: Boris Johnson on Africa.
#BlackLivesMatter https://t.co/Tdcf8VHuOe","blmlasvegas",NA,NA,"AMC"
"1572",1225,1270273454558806016,"1591691766","RT @SnashallSimon: RT @JamesMelville: Boris Johnson on Africa. 
#BlackLivesMatter https://t.co/6gIbVkNDdv","blmlasvegas",NA,NA,"AMC"
"1573",1226,1270273456584577024,"1591691767","RT @katielucieyoung: Black Out Tuesday lasted long for all you guys hopping on a ‘social media trend’ 🥴🥴 If you honestly care about Black Lives Matter please stay consistent and support the movement EVERDAY guys!!! #BlackLivesMatter","blmlasvegas",NA,"CRITICIZING PERFORMATIVE ACTIVISM; CRITICIZING THE BLACKOUT TREND","AMC"
"1574",1227,1270273458467938304,"1591691767","RT @annejoh: RT @JamesMelville: Boris Johnson on Africa.
#BlackLivesMatter https://t.co/Tdcf8VHuOe","blmlasvegas",NA,NA,"AMC"
"1575",1228,1270273459915014144,"1591691768","RT @OohDesiree: RT @YorkshireTea: @thisislaurat Please don't buy our tea again. 

We're taking some time to educate ourselves and plan proper action before we post. We stand against racism.
 
#BlackLivesMatter","blmlasvegas",NA,"TAKING A STAND AGAINST RACISM","AMC"
"1576",1229,1270273461529784320,"1591691768","RT @c0ttagech33se: RT @holyfaulkner: here’s a thread of petitions i KNOW you haven’t signed yet #BlackLivesMatter https://t.co/IBPJLK26nB","blmlasvegas",NA,"ASKING FOR PETITION SIGNATURES","AMC"
"1577",1230,1270273463207497728,"1591691768","RT @proxes11: Foutje bedankt! Demonstratieprotocol niet nageleefd bij Dam-demo: ’Kapitale fout’ https://t.co/irQp5a4lVF via @telegraaf #nieuwsuur #eenvandaag #op1npo #Rtlnieuws #coronavirusnl #beau #Wnl #blacklivesmatter #kozp #allLivesmatter","blmlasvegas",NA,NA,"AMC"
"1578",1231,1270273464637718528,"1591691769","RT @yammatron: RT @ukblm: Another black man killed by UK police. 

Say his name: Simeon Francis

#BlackLivesMatter  https://t.co/epUaLFcfOu","blmlasvegas",NA,"HONORING A VICTIM OF POLICE BRUTALITY","AMC"
"1579",1232,1270273466185457664,"1591691769","RT @GreenPaul58: RT @jeremycorbyn: ""It is understandable that people in Bristol have finally become exasperated with the years of debate on having a statue of a man whose wealth was founded on slavery - as Edward Colston's was - and have taken action""

Read my thoughts at …","blmlasvegas",NA,"DISCUSSING THE REMOVAL OF A RACIST STATUE","AMC"
"1580",1233,1270273467695468544,"1591691769","RT @blaugranaana: RT @JoshuaPotash: Okay this is LA’s #BlackLivesMatter protest today.

 https://t.co/s857Nvowqa","blmlasvegas",NA,"REPORTING ON PROTEST EVENTS","AMC"
"1581",1234,1270273470086119424,"1591691770","RT @gskumasan: RT @HuffPostJapan: 抗議デモの様子を見たエルモが「レイシズムってなに？」と父に直球質問。

父は、何と答えた...？

「とても心に響いた」「手本にしたい」など、セサミストリートのYouTube動画に反響続々。
#BlackLivesMatter 
https://t.co/r1mDoiJkS2","blmlasvegas",NA,NA,"AMC"
"1582",1235,1270273472690782208,"1591691771","RT @Donedeadburied: RT @RoryLinnane: Antines Davis taught a group of Milwaukee protesters how to sign “#blacklivesmatter” in #ASL https://t.co/0htVT9PCUL","blmlasvegas",NA,"DESCRIBING DEAF INVOLVEMENT IN BLM","AMC"
"1583",1236,1270273474175664128,"1591691771","RT @meenhans: RT @Knowlesitall: K-Pop Action: @BTS_twt and #BTSArmy Raise $2M for #BlackLivesMatter https://t.co/DSbYCbCXEQ","blmlasvegas",NA,"ANNOUNCING A LARGE DONATION","AMC"
"1584",1237,1270273475589087232,"1591691771","RT @_lily_here: RT @YourAnonNews: Black lives matter. #AllLivesMatter don't until black lives do. If you have a problem with that, expect us. 

#BlackLivesMatter #Anonymous 

Get ready #MAGA","blmlasvegas",NA,"SUPPORTING BLM; CRITICIZING ALL LIVES MATTER","AMC"
"1585",1238,1270273476985749504,"1591691772","RT @HardKnocks1MMA: RT @novaramedia: Edward Colston Has Fallen. 

Now, can the #BlackLivesMatter movement force Britain to face up to its colonial past and the racism that exists to this day?

w/ @michaeljswalker @AyoCaesar @AaronBastani @BellRibeiroAddy… https://t.co/sGDM6XZAwK","blmlasvegas",NA,"DISCUSSING THE REMOVAL OF A RACIST STATUE","AMC"
"1586",1239,1270288597539848192,"1591695377","RT @otraalmamas: RT @AzieTesfai: I can not stop sobbing. Black lives matter because only a black man would be pulled over at gun point for MISSING A STOP SIGN. His 90 year old grandmother has fully broken me. WHEN IS THIS ENOUGH #blacklivesmatter https://t.co/Mu0PoA8TNP","blmlasvegas",NA,"EXPRESSING SADNESS AT POLICE BRUTALITY; CALLING FOR AN END TO POLICE BRUTALITY","AMC"
"1587",1240,1270288599221768192,"1591695377","RT @Kimtaeh56544651: RT @billboard: Big Hit Entertainment and #BTS' $1 million donation to #BlackLivesMatter inspired fans to band together and match giving that amount. #BillboardNews https://t.co/qDM30sRxfQ","blmlasvegas",NA,"ANNOUNCING A LARGE DONATION","AMC"
"1588",1241,1270288600681320448,"1591695377","RT @kiiingkrystal: RT @holyfaulkner: here’s a thread of petitions i KNOW you haven’t signed yet #BlackLivesMatter https://t.co/IBPJLK26nB","blmlasvegas",NA,"ASKING FOR PETITION SIGNATURES","AMC"
"1589",1242,1270288603160227840,"1591695378","RT @mactown25: RT @SpringHillEnt: Our powerful documentary RISE UP is airing tonight on @HISTORY at 9PM 📺 Will you be watching? #BlackLivesMatter https://t.co/eNVnFJWU1j","blmlasvegas",NA,"ASKING FOR PARTICIPATION","AMC"
"1590",1243,1270288604712050688,"1591695378","RT @jadenyamagata: RT @AzieTesfai: I can not stop sobbing. Black lives matter because only a black man would be pulled over at gun point for MISSING A STOP SIGN. His 90 year old grandmother has fully broken me. WHEN IS THIS ENOUGH #blacklivesmatter https://t.co/Mu0PoA8TNP","blmlasvegas",NA,"EXPRESSING SADNESS AT POLICE BRUTALITY; CALLING FOR AN END TO POLICE BRUTALITY","AMC"
"1591",1244,1270288606779846656,"1591695379","RT @kevinjbrauer: RT @TinTop7: @RealCandaceO While Candace Owens appears to seek ways to destroy the #BlackLivesMattters movement, it is moving forward.
@pantomath__
Seattle today. #BlackLivesMatter https://t.co/fxFIeRXfc8","blmlasvegas",NA,"CRITICIZING A POLITICAL PUNDIT; SUPPORTING BLM","AMC"
"1592",1245,1270288608856072192,"1591695379","RT @elizamonasti: RT @billboard: The #BTS ARMY reached the #MatchAMillion goal for #BlackLivesMatter and other organizations in only a day. https://t.co/FnY9oKFvd0","blmlasvegas",NA,"ANNOUNCING A LARGE DONATION","AMC"
"1593",1246,1270288611532050432,"1591695380","RT @Alicja37948309: RT @YourAnonCentral: Palestinians with disabilities protest in support of #IyadalHallak a disabled man brutally murdered by US-funded Israeli security forces, and #GeorgeFloyd. Demand an end to impunity and racism. #BlackLivesMatter https://t.co/YvGuLxG4lo","blmlasvegas",NA,"REPORTING ON GLOBAL SUPPORT","AMC"
"1594",1247,1270620780066484224,"1591774575","RT @alllocalpolitic: @SupervisorAlejo is an incredible voice in this grandstanding by Alejo. The supervisor takes the bulk of his money from Trump Republicans. 

And Mike Hackett gives him 🍕 at a minimum. 

An embarrassment. 

#BlackLivesMatter  https://t.co/GPfwt9QGST","blmlasvegas",NA,"CRITICIZING AN OFFICIAL","AMC"
"1595",1248,1270620782125776896,"1591774576","RT @209ACEMAGA45: RT @Ohio_Buckeye_US: @MittRomney @TomArnold You can March with #BlackLivesMatter all you want...nothing more than a photo op.

Blacks know better, why did you ever do for the black and minority communities? 

#Hypocrite

https://t.co/w48LqFerFQ","blmlasvegas",NA,"CALLING OUT HYPOCRITICAL POLITICIANS","AMC"
"1596",1249,1270620784067739648,"1591774576","RT @twz_buujoo: RT @JEDIYUTH: นี่อยากให้มีคนแปลคำพูดของรมต.ดอน เรื่อง George Floyd ส่งนานาชาติมากครับ พูดออกมาได้ #ประชุมสภา #BlackLivesMatter","blmlasvegas",NA,NA,"AMC"
"1597",1250,1270620787238670336,"1591774577","RT @ConnyRo_Bln: RT @Georg_Pazderski: #Corona-Bußgeldkatalog noch gültig❗️Ob der Senat die Bußgelder für die tausendfachen Verstöße der sog. #blacklivesmatter-Demonstrationen am letzten Wochenende noch aufklären und ahnden wird. Oder sind systemkonforme … https://t.co/PJfzmmuSgJ","blmlasvegas",NA,NA,"AMC"
"1598",1251,1270620789079969792,"1591774577","RT @_AXIII_: RT @TokyoFashion: There will be a Tokyo #BlackLivesMatter march in Harajuku/Shibuya on Sunday, June 14th. Sierra, one of the organizers, is a member of Harajuku's street fashion community. She's been working hard to bringing a @BLMTokyoJP pr… https://t.co/xCfbvgQmwW","blmlasvegas",NA,"REPORTING ON GLOBAL SUPPORT","AMC"
"1599",1252,1270620791374336000,"1591774578","RT @lelebongs: RT @SadiqKhan: UPDATE: The statue of slave trader Robert Milligan has now been removed from West India Quay. 

It’s a sad truth that much of our wealth was derived from the slave trade - but this does not have to be celebrated in our publi… https://t.co/DPLNQ1xG1q","blmlasvegas",NA,"DISCUSSING THE REMOVAL OF A RACIST STATUE","AMC"
"1600",1253,1270620795061108736,"1591774579","RT @Prof_DFrench: So I’m a huge fan of #JeevesandWooster with the wonderful @hughlaurie and @stephenfry and the episode I watched last night including Martin Clunes - early 1990s and they had a minstrels band - felt very uncomfortable #BlackLivesMatter -… https://t.co/IQ1Rzfa6s2","blmlasvegas",NA,"IDENTIFYING MINSTRELSY IN MEDIA","AMC"
"1601",1254,1270620798273884160,"1591774579","RT @saraviaconte: RT @OpDeathEaters: It was very frustrating that #MeToo did not expand more into children, or trafficking rings in general, but it was a very important leap ahead. #BlackLivesMatter is another huge leap. Each step makes more victims visi… https://t.co/PdDl8bw5OW","blmlasvegas",NA,"RECOGNIZING THE VALUE OF SOCIAL MOVEMENTS","AMC"
"1602",1255,1270620801587388416,"1591774580","RT @xLivesInBooks: RT @rosiegguks: ‼️ THREAD: PETITIONS TO SIGN ~ #BlackLivesMatter 

‼️ RETWEET TO SPREAD LINKS https://t.co/4RA1y43diD","blmlasvegas",NA,"ASKING FOR PETITION SIGNATURES","AMC"
"1603",1256,1270620806469558272,"1591774581","RT @10forsy: RT @barightbikie: Ministry of Foreign Affairs, Thailand said in parliament conference for #GeorgeFloyd case look violence just because of videos gone virals. Without videoclips on socials, it will be just another victims' numbers which cause… https://t.co/dcllukK0FP","blmlasvegas",NA,NA,"AMC"
"1604",1257,1270620809225256960,"1591774582","RT @pim0605a: RT @Benavra: Kan iemand mij uitleggen waarom we deze beelden van het door de #BlackLivesMatter en #Antifa straatterreur verwoeste Minneapolis niet op de NPO @PubliekeOmroep te zien krijgen? Past niet in ons eigen ""systemisch racisme""? https://t.co/gURnKqYawa","blmlasvegas",NA,NA,"AMC"
"1605",1258,1270620811473321984,"1591774583","RT @BoltonBLM: Welcome to the Bolton #BlackLivesMatter Movement! #theukisnotinnocent","blmlasvegas",NA,"SUPPORTING BLM;","AMC"
"1606",1259,1270620813037907968,"1591774583","RT @LilyNkempu: RT @KennyEdmonds: VOTE

#vote #Election2020 #blacklivesmatter #letyourvoicesbeheard https://t.co/ERP0KwJSZb","blmlasvegas",NA,"ENCOURAGING VOTER PARTICIPATION","AMC"
"1607",1260,1270620815357284352,"1591774584","RT @stuckwithtears: RT @taylorswift13: Racial injustice has been ingrained deeply into local and state governments, and changes MUST be made there. In order for policies to change, we need to elect people who will fight against police brutality and racism of any kind. #Black…","blmlasvegas",NA,"DEMANDING POLICY CHANGES; ENCOURAGING VOTER PARTICIPATION","AMC"
"1608",1261,1270620816972095488,"1591774584","RT @carlaudetroit: RT @YourAnonCentral: #blacklivesmatter https://t.co/RnXu6hDNFv","blmlasvegas",NA,NA,"AMC"
"1609",1262,1270620819136315392,"1591774584","RT @grape__10: RT @tiisbosbi: ""Du wirst mich umbringen"" - rassistische #Polizeigewalt in Deutschland, Beispiel aus 2019. Die Ermittlungen wurden jetzt wieder aufgenommen. #BlackLivesMatter
https://t.co/dtv95DEe9y","blmlasvegas",NA,NA,"AMC"
"1610",1263,1270620822546329600,"1591774585","RT @Catiie_amazing: RT @antiguanbeauty_: I like this .. #BlackLivesMatter https://t.co/FdeT5qyXO2","blmlasvegas",NA,NA,"AMC"
"1611",1264,1270620825893421056,"1591774586","RT @milaniolivera: RT @Telegraph: 🔴 Hundreds of #BlackLivesMatter protesters gathered in Oxford to call for its statue of Cecil Rhodes to be pulled down. 

Read more: https://t.co/BCtX5fNS8B https://t.co/ipJRxfcVUP","blmlasvegas",NA,"REPORTING ON PROTEST EVENTS","AMC"
"1612",1265,1270620829013942272,"1591774587","RT @abusyparrett: RT @AGarlandPhoto: #BlackLivesMatter protesters in #seattle have taken city hall. Thousands are moving in. https://t.co/EHBxxO9LZh","blmlasvegas",NA,"REPORTING ON PROTEST EVENTS","AMC"
"1613",1266,1270620833036238848,"1591774588","RT @safyyna: RT @Selynef: Bonjour @Le_Figaro, comptez-vous prendre des mesures face à la déclaration raciste de votre ""chef de service"" ? Apparemment, il est fatigué, un peu de repos (très) prolongé pourrait lui faire du bien.
#BlackLivesMatter https://t.co/vVROB1Erml","blmlasvegas",NA,NA,"AMC"
"1614",1267,1270620836639182848,"1591774589","RT @BaaghiTV: سیاہ فام جارج فلوئیڈ کے لواحقین نے اقوام متحدہ سے بڑا مطالبہ کر دیا
#BaaghiTV #BlackLivesMatter #BLACKPINK #BLACKPINKISCOMING #USAonFire #USA #TrumpDictatorship 

https://t.co/HlFad6m0eS","blmlasvegas",NA,NA,"AMC"
"1615",1268,1270620839768195072,"1591774589","RT @AryanPaladin: RT @AGarlandPhoto: #BlackLivesMatter protesters in #seattle have taken city hall. Thousands are moving in. https://t.co/EHBxxO9LZh","blmlasvegas",NA,"REPORTING ON PROTEST EVENTS","AMC"
"1616",1269,1270620843673112576,"1591774590","RT @Alex_2020X: RT @Dr_UnaLee: Thousands of health care workers filled city blocks and marched from Harborview to Seattle City Hall #whitecoats4blacklives #healthcareworkersforblacklives A call for action and change #BlackLivesMatter #GeorgeFloydprotest … https://t.co/JCNlqEna8P","blmlasvegas",NA,"REPORTING ON PROTEST EVENTS","AMC"
"1617",1270,1267502146137792512,"1591031035","Donate if you can, especially if you're a white person who isn't able to make it to a protest to show your support. Help get our community members and loved ones out of jail.

#NoJusticeNoPeace! https://t.co/KnEJFIh1yI","SisterSong_WOC",".","ASKING FOR DONATION","AMC"
"1618",1271,1267507328292491264,"1591032270","Dear white friends: It is right and natural to feel sorry for the world of of injustice our ancestors created, and for the legacy of oppression that we've inherited and each played into in our own lives. However, our apologies are incomplete without reparations and steps to https://t.co/aZYdvVpFZd","ReparationsFund",".","DEMANDING REPARATIONS","AMC"
"1619",1272,1267507331840917504,"1591032271","directly address the harm that we've done! In contrast with the model of philanthropy that we're used to, reparations are overdue payments for 400 years of enslavement, oppression, and inequality--not donations from the good of our hearts.","ReparationsFund",".","DEMANDING REPARATIONS","AMC"
"1620",1273,1267507332587503616,"1591032271","Please Do your best to move through your guilt and into action by making reparations. #Reparations &amp; #ReparationsNOW! #BlackLivesMatter #GeorgeFloyd #GeorgeFloydProtests  https://t.co/52qOTucyC6","ReparationsFund",".","DEMANDING REPARATIONS","AMC"
"1621",1274,1267507640684482560,"1591032345","Today, on 'The Briefing' our esteemed panelists will discuss the intersection between the recent economic crisis, and the long-standing crisis that has profoundly impacted communities: policing in America.

Hosted by @jduffyrice, watch LIVE via @appeal: https://t.co/U1LD1cCdAJ","Justice_Collab",".","EDUCATING ON ECONOMIC RACISM","AMC"
"1622",1275,1267509881428459520,"1591032879","Hundreds of people were arrested in Detroit this weekend and we need more volunteer attorneys to assist with representing these protestors. Detroit area attorneys: please fill out this form to volunteer:

https://t.co/PkVy9v2PSS","justcitydetroit",".","SEEKING ATTORNEYS FOR PROTESTORS","AMC"
"1623",1276,1267518312616988672,"1591034889","Congratulations, Taueret Thomas of Khepera's Kitchen and Andria Nacina Cole of A Revolutionary Summer, winners of #BmoreBlackOwned Black Futures Micro-Grant! https://t.co/J56fAsNvEu","CLLCTIVLY",".","CONGRATULATING BLACK BUSINESS OWNERS","AMC"
"1624",1277,1267520931125174272,"1591035514","No Quarter: Shot, Chaser https://t.co/sHBfi5F0cc","sparrowmedia",".",NA,"AMC"
"1625",1278,1267521168732573696,"1591035570","Just like that....... and any other blk celebs who have an issue with civil disobedience can get it too. https://t.co/AjjWvk2gXR","handsupunited_",".","CRITICIZING ANTI PROTEST BLACK CELEBRITIES","AMC"
"1626",1279,1267537831708233728,"1591039543","@mattgaetz I'm right here if you're tryna see me, buddy.","sparrowmedia",".",NA,"AMC"
"1627",1280,1267545838659735552,"1591041452","I thought I had it together at work this afternoon and then this photo broke me. I'm crying at my desk. If you are a well intended police officer the time to rebel against your leadership, or quit, is now.

No one, nowhere, should tolerate this.

📸 @richardgrant88 https://t.co/J5sStWbtDJ","sparrowmedia",".","EXPRESSING SADNESS AT POLICE BRUTALITY; ENCOURAGING POLICE OFFICERS TO QUIT","AMC"
"1628",1281,1267546298875613184,"1591041562","WHEN PEACE BECOMES OBNOXIOUS #MLK https://t.co/2jKetVIKCq","CLLCTIVLY",".",NA,"AMC"
"1629",1282,1267547537667321856,"1591041857","""We must move to significantly #DefundThePolice and redirect resources into community-based initiatives that can produce real safety and security without the violence and racism inherent in the criminal justice system."" 

@avitale's latest via @thenation:
https://t.co/2sw1VfdMjb","Justice_Collab",".","DEMANDING DEFUNDING THE POLICE","AMC"
"1630",1283,1267549456825712640,"1591042315","@disnazzio Feel better","JusticeSupport1",".",NA,"AMC"
"1631",1284,1267554060011438080,"1591043412","Now in Baltimore https://t.co/DtRCvIbqgO","JusticeSupport1",".",NA,"AMC"
"1632",1285,1267554213439180800,"1591043449","Let’s hear from the kids leading demonstration in Baltimore today https://t.co/lwcRGQ5MCO","JusticeSupport1",".","REPORTING ON PROTESTOR OPINIONS","AMC"
"1633",1286,1267560032641716224,"1591044836","Stonewall was a riot protesting police violence and systemic oppression. It was led by trans women of color.  Let us rise up to honor their legacy this #PrideMonth and make it clear that #BlackLivesMatter! https://t.co/YJfmMsSKjj","SisterSong_WOC",".","HONORING BLACK TRANS WOMEN; COMPARING THE QUEER AND BLACK EXPERIENCE","AMC"
"1634",1287,1267561766395023360,"1591045249","Protest in Baltimore https://t.co/aqgaJX5sDQ","JusticeSupport1",".","REPORTING ON PROTEST EVENTS","AMC"
"1635",1288,1267562151482470400,"1591045341","Um ... no. https://t.co/JXZtXaApKN","JusticeSupport1",".",NA,"AMC"
"1636",1289,1267576462116339712,"1591048753","Protect Black Life. 

This Mutual Aid Testing Team is in their fifth week of free CoVID19 testing in historic Black neighborhoods in South Atlanta. 

#SouthernSpring2020
#DefundPolice #BlackLivesMatter https://t.co/VINh6joSNw","ProjectSouth",".","PROMOTING MUTUAL AID","AMC"
"1637",1290,1267577623531700224,"1591049030","@reactrecords Thank you!","BALTLegal",".",NA,"AMC"
"1638",1291,1267577975324717056,"1591049114","@trustpunch Thank you!","BALTLegal",".",NA,"AMC"
"1639",1292,1267581958999044096,"1591050064","Landlords have begun illegally cutting off power or water, changing locks, &amp; even threatening to call child protective services or ICE on non-paying tenants.

Vulnerable and marginalized people with limited landlord-tenant law knowledge wound up homeless. https://t.co/Dw2YsWc3I9","Justice_Collab",".","IDENTIFYING PREDATORY LANDLORD PRACTICES","AMC"
"1640",1293,1267583051003019264,"1591050324","@L_Faulkner_ Thank you!","BALTLegal",".",NA,"AMC"
"1641",1294,1267591271612329984,"1591052284","#KeithDavisJr
#TyroneWest https://t.co/yScQ9DLKw6","JusticeSupport1",".",NA,"AMC"
"1642",1295,1267591418220097536,"1591052319","#KeithDavisJr https://t.co/7SpepqhjQp","JusticeSupport1",".",NA,"AMC"
"1643",1296,1267595835979837440,"1591053372","We ready 4 y’all! #GeorgeFloyd #BreonnaTaylor #Ferguson #stl https://t.co/r36cIg5mPd","handsupunited_",".",NA,"AMC"
"1644",1297,1.2676e+18,"1591053980","https://t.co/i5VU3oqAI0","handsupunited_",".",NA,"AMC"
"1645",1298,1267598536855748608,"1591054016","https://t.co/eyo1OtETWW","handsupunited_",".",NA,"AMC"
"1646",1299,1267620450747596800,"1591059241","Instructions to social distance or sanitize often is meaningless to the over 160,000 people incarcerated across Texas. These unsafe conditions put correctional staff, and their families, at great risk for community spread.

@TanaGaneva reports:

https://t.co/tjbikuB7K4","Justice_Collab",".","CRITICIZING THE TREATMENT OF INMATES DURING COVID","AMC"
"1647",1300,1267635952136175616,"1591062937","We need 20 bullet proof vests multi threat level for our community response unit. Donate via https://t.co/VaEwUhgX5O we need to raise $20,000 to cover the cost.","handsupunited_",".","ASKING FOR DONATION","AMC"
"1648",1301,1267642690860199936,"1591064543","From creating space for dialogue to offering Black-led funding, here's how Baltimore tech companies are responding to systemic inequities. https://t.co/ZOfVgbZgH9 via @TechnicallyBMR","CLLCTIVLY",".","EDUCATING ACTIVISM IN THE BLACK TECH INDUSTRY","AMC"
"1649",1302,1267642916555677696,"1591064597","If you ain’t with the people you next. https://t.co/8vEv44Rywu","OrganizingBlack",".",NA,"AMC"
"1650",1303,1267649455081295872,"1591066156","Another place you can donate funds is the #TeamKeith legal fundraiser https://t.co/DQmp9QdxBj","OrganizingBlack",".","ASKING FOR DONATION","AMC"
"1651",1304,1267660410406264832,"1591068768","Bishop Budde: “Let me be clear, the President Just used a Bible, the most sacred text of the Judeo-Christian tradition &amp; one of the churches of my diocese without my permission as a backdrop for a message antithetical to the teaches of Jesus &amp; everything our churches stand for... https://t.co/Z4Uz8n0zze","sparrowmedia",".","CRITICIZING DONALD TRUMP","AMC"
